Column,source,target
295,Martin Salomonsen,Jacob Dybwad
295,Martin Salomonsen,Christian Richardt
295,Martin Salomonsen,Clemens Petersen
295,Martin Salomonsen,x
296,x,Paul Botten-Hansen
296,x,Jacob Dybwad
296,x,Christian Richardt
296,x,Clemens Petersen
296,x,Martin Salomonsen
296,x,Julian
296,x,x
296,x,Carsten Hauch
296,x,Vilhelm Bergsøes
296,x,Frederik Hegel
296,x,Etatsraad Bravo
296,x,Otto Valdemar Mourrier
296,x,Ole Fladager
296,x,Sigurd Ibsen
296,x,Karl Albrecht Hölbe
296,x,Peter Friedrich Siebold
297,Jonas Lie,Emil Stang
297,Jonas Lie,Frederik Hegel
297,Jonas Lie,Johanne Dybwad
297,Jonas Lie,Ole Andreas Bachke
297,Jonas Lie,Jakob Løkke
297,Jonas Lie,Paul Botten-Hansen
297,Jonas Lie,Sara Ludvigsen
297,Jonas Lie,Ludvig Ludvigsen Daae
297,Jonas Lie,Bjørnstjerne Bjørnson
297,Jonas Lie,Michael Birkeland
297,Jonas Lie,Richard Kaufmann
297,Jonas Lie,Hans Gundorph
297,Jonas Lie,Frederik Hegel
297,Jonas Lie,Andreas Listov
297,Jonas Lie,Julian
297,Jonas Lie,Johann August Neander
297,Jonas Lie,David Strauss
297,Jonas Lie,Camilla Collett
297,Jonas Lie,Walter Runeberg
297,Jonas Lie,Andreas Munch
297,Jonas Lie,x
297,Jonas Lie,Morten Beyer
297,Jonas Lie,Oskar Blumenthal
297,Jonas Lie,Laurits Stenersen
297,Jonas Lie,Hans Riddervold
297,Jonas Lie,Adolf Strodtmann
297,Jonas Lie,Georg Brandes
297,Jonas Lie,Peter Hansen
297,Jonas Lie,Georg Brandes
297,Jonas Lie,Erik Bøgh
297,Jonas Lie,August Larsen
297,Jonas Lie,Bjørnstjerne Bjørnson
297,Jonas Lie,Andreas Isachsen
297,Jonas Lie,August Rasmussen
297,Jonas Lie,Edvard Fallesen
297,Jonas Lie,Sarah Bernhardt
297,Jonas Lie,Johan Herman Thoresen
297,Jonas Lie,Holger Drachmann
297,Jonas Lie,Rudolf Schmidt
297,Jonas Lie,Georg Brandes
297,Jonas Lie,Edvard Brandes
297,Jonas Lie,Bjørnstjerne Bjørnson
297,Jonas Lie,Edvard Brandes
297,Jonas Lie,Holger Drachmann
297,Jonas Lie,Johan Herman Thoresen
297,Jonas Lie,Sigurd Ibsen
297,Jonas Lie,Bjørnstjerne Bjørnson
297,Jonas Lie,Johanne Luise Heiberg
297,Jonas Lie,Ludwig Passarge
297,Jonas Lie,Emil Stang
297,Jonas Lie,Otto Sinding
297,Jonas Lie,August Gröbners
297,Jonas Lie,Georg Brandes
297,Jonas Lie,Daniel Spizer
297,Jonas Lie,Bjørnstjerne Bjørnson
297,Jonas Lie,Bjørnstjerne Bjørnson
297,Jonas Lie,Erling Bjørnson
297,Jonas Lie,Sigurd Ibsen
297,Jonas Lie,Bjørnstjerne Bjørnson
297,Jonas Lie,Else Schirmer
297,Jonas Lie,frøken von Pfeuffer
297,Jonas Lie,Ludwig Gröbner
297,Jonas Lie,x
297,Jonas Lie,Ludvig Josephson
297,Jonas Lie,Bernt Grønvold
297,Jonas Lie,Antoine Watteau
297,Jonas Lie,Julius Petersen
297,Jonas Lie,Edmund Gosse
297,Jonas Lie,Julius Hoffory
297,Jonas Lie,Einar Christiansen
297,Jonas Lie,Georg Brandes
297,Jonas Lie,Otto Borchsenius
297,Jonas Lie,Karl Larsen
297,Jonas Lie,Marie Thoresen
298,Johanne Dybwad,Emil Stang
298,Johanne Dybwad,Frederik Hegel
298,Johanne Dybwad,Jonas Lie
298,Johanne Dybwad,Ole Andreas Bachke
298,Johanne Dybwad,Jakob Løkke
298,Johanne Dybwad,Paul Botten-Hansen
298,Johanne Dybwad,Sara Ludvigsen
298,Johanne Dybwad,Ludvig Ludvigsen Daae
298,Johanne Dybwad,Bjørnstjerne Bjørnson
298,Johanne Dybwad,Michael Birkeland
298,Johanne Dybwad,Fredrik Garmann
298,Johanne Dybwad,van Osten
298,Johanne Dybwad,Henrik Klausen
298,Johanne Dybwad,Gravdal
298,Johanne Dybwad,Giskes
298,Johanne Dybwad,Lucie Wolf
298,Johanne Dybwad,Sofie Parelius
298,Johanne Dybwad,Regina
298,Johanne Dybwad,Astrid Lous
298,Johanne Dybwad,Geert
298,Johanne Dybwad,Ludvig Müller
298,Johanne Dybwad,Amalie Skram
298,Johanne Dybwad,Nana
298,Johanne Dybwad,Ragna Wettergreen
298,Johanne Dybwad,Susanna Ibsen
298,Johanne Dybwad,Sigurd Ibsen
299,Ole Andreas Bachke,Emil Stang
299,Ole Andreas Bachke,Frederik Hegel
299,Ole Andreas Bachke,Jonas Lie
299,Ole Andreas Bachke,Johanne Dybwad
299,Ole Andreas Bachke,Jakob Løkke
299,Ole Andreas Bachke,Paul Botten-Hansen
299,Ole Andreas Bachke,Sara Ludvigsen
299,Ole Andreas Bachke,Ludvig Ludvigsen Daae
299,Ole Andreas Bachke,Bjørnstjerne Bjørnson
299,Ole Andreas Bachke,Michael Birkeland
300,Sara Ludvigsen,Emil Stang
300,Sara Ludvigsen,Frederik Hegel
300,Sara Ludvigsen,Jonas Lie
300,Sara Ludvigsen,Johanne Dybwad
300,Sara Ludvigsen,Ole Andreas Bachke
300,Sara Ludvigsen,Jakob Løkke
300,Sara Ludvigsen,Paul Botten-Hansen
300,Sara Ludvigsen,Ludvig Ludvigsen Daae
300,Sara Ludvigsen,Bjørnstjerne Bjørnson
300,Sara Ludvigsen,Michael Birkeland
300,Sara Ludvigsen,Frederik Bætzman
300,Sara Ludvigsen,Georg Brandes
300,Sara Ludvigsen,Frederik Hegel
300,Sara Ludvigsen,Hans Martensen
300,Sara Ludvigsen,David Strauss
300,Sara Ludvigsen,Paul Heyse
300,Sara Ludvigsen,Arne Løchen
300,Sara Ludvigsen,Nils Vogt
300,Sara Ludvigsen,Frederik Bætzman
300,Sara Ludvigsen,Jakob Sverdrup
300,Sara Ludvigsen,Peder Rinde
301,Ludvig Ludvigsen Daae,Emil Stang
301,Ludvig Ludvigsen Daae,Frederik Hegel
301,Ludvig Ludvigsen Daae,Jonas Lie
301,Ludvig Ludvigsen Daae,Johanne Dybwad
301,Ludvig Ludvigsen Daae,Ole Andreas Bachke
301,Ludvig Ludvigsen Daae,Jakob Løkke
301,Ludvig Ludvigsen Daae,Paul Botten-Hansen
301,Ludvig Ludvigsen Daae,Sara Ludvigsen
301,Ludvig Ludvigsen Daae,Bjørnstjerne Bjørnson
301,Ludvig Ludvigsen Daae,Michael Birkeland
301,Ludvig Ludvigsen Daae,Jakob Løkke
301,Ludvig Ludvigsen Daae,August Larsen
301,Ludvig Ludvigsen Daae,Georg Brandes
301,Ludvig Ludvigsen Daae,August Larsen
301,Ludvig Ludvigsen Daae,Marie Thoresen
301,Ludvig Ludvigsen Daae,Johan Herman Thoresen
301,Ludvig Ludvigsen Daae,Oskar Blumenthal
301,Ludvig Ludvigsen Daae,Carl Christian Hall
301,Ludvig Ludvigsen Daae,Andreas Frederik Krieger
301,Ludvig Ludvigsen Daae,Didi Heibergs
301,Ludvig Ludvigsen Daae,Marcus Monrad
301,Ludvig Ludvigsen Daae,Jakob Løkke
301,Ludvig Ludvigsen Daae,Hans Jacob Jensen
302,Michael Birkeland,Emil Stang
302,Michael Birkeland,Frederik Hegel
302,Michael Birkeland,Jonas Lie
302,Michael Birkeland,Johanne Dybwad
302,Michael Birkeland,Ole Andreas Bachke
302,Michael Birkeland,Jakob Løkke
302,Michael Birkeland,Paul Botten-Hansen
302,Michael Birkeland,Sara Ludvigsen
302,Michael Birkeland,Ludvig Ludvigsen Daae
302,Michael Birkeland,Bjørnstjerne Bjørnson
302,Michael Birkeland,Richard Voss
302,Michael Birkeland,Bernhard Dunker
302,Michael Birkeland,Lorenz Dietrichsons
302,Michael Birkeland,Andreas Listov
302,Michael Birkeland,Christian den 4.
302,Michael Birkeland,Georg Sibbern
302,Michael Birkeland,Kong Carl
302,Michael Birkeland,Niels Ravnkilde
302,Michael Birkeland,Frederik Bætzman
302,Michael Birkeland,Bjørnstjerne Bjørnson
302,Michael Birkeland,Paul Botten-Hansen
302,Michael Birkeland,Martin Salomonsen
302,Michael Birkeland,Henrik Klausen
302,Michael Birkeland,Bjørnstjerne Bjørnson
303,Richard Voss,Bernhard Dunker
303,Richard Voss,Lorenz Dietrichsons
303,Richard Voss,Andreas Listov
303,Richard Voss,Christian den 4.
303,Richard Voss,Georg Sibbern
303,Richard Voss,Kong Carl
303,Richard Voss,Niels Ravnkilde
303,Richard Voss,Frederik Bætzman
303,Richard Voss,Bjørnstjerne Bjørnson
303,Richard Voss,Paul Botten-Hansen
303,Richard Voss,Michael Birkeland
303,Richard Voss,Martin Salomonsen
303,Richard Voss,Henrik Klausen
304,Andreas Listov,Richard Voss
304,Andreas Listov,Bernhard Dunker
304,Andreas Listov,Lorenz Dietrichsons
304,Andreas Listov,Christian den 4.
304,Andreas Listov,Georg Sibbern
304,Andreas Listov,Kong Carl
304,Andreas Listov,Niels Ravnkilde
304,Andreas Listov,Frederik Bætzman
304,Andreas Listov,Bjørnstjerne Bjørnson
304,Andreas Listov,Paul Botten-Hansen
304,Andreas Listov,Michael Birkeland
304,Andreas Listov,Martin Salomonsen
304,Andreas Listov,Henrik Klausen
305,Christian den 4.,Richard Voss
305,Christian den 4.,Bernhard Dunker
305,Christian den 4.,Lorenz Dietrichsons
305,Christian den 4.,Andreas Listov
305,Christian den 4.,Georg Sibbern
305,Christian den 4.,Kong Carl
305,Christian den 4.,Niels Ravnkilde
305,Christian den 4.,Frederik Bætzman
305,Christian den 4.,Bjørnstjerne Bjørnson
305,Christian den 4.,Paul Botten-Hansen
305,Christian den 4.,Michael Birkeland
305,Christian den 4.,Martin Salomonsen
305,Christian den 4.,Henrik Klausen
306,Kong Carl,Richard Voss
306,Kong Carl,Bernhard Dunker
306,Kong Carl,Lorenz Dietrichsons
306,Kong Carl,Andreas Listov
306,Kong Carl,Christian den 4.
306,Kong Carl,Georg Sibbern
306,Kong Carl,Niels Ravnkilde
306,Kong Carl,Frederik Bætzman
306,Kong Carl,Bjørnstjerne Bjørnson
306,Kong Carl,Paul Botten-Hansen
306,Kong Carl,Michael Birkeland
306,Kong Carl,Martin Salomonsen
306,Kong Carl,Henrik Klausen
307,Niels Ravnkilde,Richard Voss
307,Niels Ravnkilde,Bernhard Dunker
307,Niels Ravnkilde,Lorenz Dietrichsons
307,Niels Ravnkilde,Andreas Listov
307,Niels Ravnkilde,Christian den 4.
307,Niels Ravnkilde,Georg Sibbern
307,Niels Ravnkilde,Kong Carl
307,Niels Ravnkilde,Frederik Bætzman
307,Niels Ravnkilde,Bjørnstjerne Bjørnson
307,Niels Ravnkilde,Paul Botten-Hansen
307,Niels Ravnkilde,Michael Birkeland
307,Niels Ravnkilde,Martin Salomonsen
307,Niels Ravnkilde,Henrik Klausen
308,Frederik Bætzman,Richard Voss
308,Frederik Bætzman,Bernhard Dunker
308,Frederik Bætzman,Lorenz Dietrichsons
308,Frederik Bætzman,Andreas Listov
308,Frederik Bætzman,Christian den 4.
308,Frederik Bætzman,Georg Sibbern
308,Frederik Bætzman,Kong Carl
308,Frederik Bætzman,Niels Ravnkilde
308,Frederik Bætzman,Bjørnstjerne Bjørnson
308,Frederik Bætzman,Paul Botten-Hansen
308,Frederik Bætzman,Michael Birkeland
308,Frederik Bætzman,Martin Salomonsen
308,Frederik Bætzman,Henrik Klausen
310,Martin Salomonsen,Richard Voss
310,Martin Salomonsen,Bernhard Dunker
310,Martin Salomonsen,Lorenz Dietrichsons
310,Martin Salomonsen,Andreas Listov
310,Martin Salomonsen,Christian den 4.
310,Martin Salomonsen,Georg Sibbern
310,Martin Salomonsen,Kong Carl
310,Martin Salomonsen,Niels Ravnkilde
310,Martin Salomonsen,Frederik Bætzman
310,Martin Salomonsen,Bjørnstjerne Bjørnson
310,Martin Salomonsen,Paul Botten-Hansen
310,Martin Salomonsen,Michael Birkeland
310,Martin Salomonsen,Henrik Klausen
310,Martin Salomonsen,Frau Baronin M. v. Borch
310,Martin Salomonsen,Henrik Jæger
311,Henrik Klausen,Richard Voss
311,Henrik Klausen,Bernhard Dunker
311,Henrik Klausen,Lorenz Dietrichsons
311,Henrik Klausen,Andreas Listov
311,Henrik Klausen,Christian den 4.
311,Henrik Klausen,Georg Sibbern
311,Henrik Klausen,Kong Carl
311,Henrik Klausen,Niels Ravnkilde
311,Henrik Klausen,Frederik Bætzman
311,Henrik Klausen,Bjørnstjerne Bjørnson
311,Henrik Klausen,Paul Botten-Hansen
311,Henrik Klausen,Michael Birkeland
311,Henrik Klausen,Martin Salomonsen
312,Kristoffer Janson,Frederik Hegel
312,Kristoffer Janson,Christian Richardt
312,Kristoffer Janson,Bjørnstjerne Bjørnson
317,Andreas Listov,Clemens Petersen
317,Andreas Listov,Meïr Goldschmidt
317,Andreas Listov,Hejne
317,Andreas Listov,Søren Kirkegaard
317,Andreas Listov,x
317,Andreas Listov,Henrik Klausen
317,Andreas Listov,Alfred Hage
317,Andreas Listov,Orla Lehman
317,Andreas Listov,Bjørnstjerne Bjørnson
318,Meïr Goldschmidt,Hejne
318,Meïr Goldschmidt,Søren Kirkegaard
318,Meïr Goldschmidt,Andreas Listov
318,Meïr Goldschmidt,x
318,Meïr Goldschmidt,Henrik Klausen
318,Meïr Goldschmidt,Alfred Hage
318,Meïr Goldschmidt,Orla Lehman
318,Meïr Goldschmidt,Bjørnstjerne Bjørnson
318,Meïr Goldschmidt,Georg Brandes
318,Meïr Goldschmidt,Søren Jaabæk
318,Meïr Goldschmidt,Bjørnstjerne Bjørnson
318,Meïr Goldschmidt,Marie Thoresen
318,Meïr Goldschmidt,Dorothea Falsen
318,Meïr Goldschmidt,Axel Thoresen
318,Meïr Goldschmidt,Susanna Ibsen
318,Meïr Goldschmidt,Sigurd Ibsen
318,Meïr Goldschmidt,Frederik Hegel
318,Meïr Goldschmidt,Alfred von Wolzogen
318,Meïr Goldschmidt,John Paulsen
319,Hejne,Meïr Goldschmidt
319,Hejne,Søren Kirkegaard
319,Hejne,Andreas Listov
319,Hejne,x
319,Hejne,Henrik Klausen
319,Hejne,Alfred Hage
319,Hejne,Orla Lehman
319,Hejne,Bjørnstjerne Bjørnson
320,x,Meïr Goldschmidt
320,x,Hejne
320,x,Søren Kirkegaard
320,x,Andreas Listov
320,x,Henrik Klausen
320,x,Alfred Hage
320,x,Orla Lehman
320,x,Bjørnstjerne Bjørnson
321,Henrik Klausen,Meïr Goldschmidt
321,Henrik Klausen,Hejne
321,Henrik Klausen,Søren Kirkegaard
321,Henrik Klausen,Andreas Listov
321,Henrik Klausen,x
321,Henrik Klausen,Alfred Hage
321,Henrik Klausen,Orla Lehman
321,Henrik Klausen,Bjørnstjerne Bjørnson
321,Henrik Klausen,Vilhelm Bergsøes
321,Henrik Klausen,Orla Lehman
321,Henrik Klausen,Hother Hage
321,Henrik Klausen,Clara Heese
321,Henrik Klausen,Lucie Wolf
321,Henrik Klausen,Guldstads
321,Henrik Klausen,Johannes Brun
321,Henrik Klausen,Svanhild
321,Henrik Klausen,Arnoldus Reimers
321,Henrik Klausen,Falk
321,Henrik Klausen,Halm
321,Henrik Klausen,Signe Giebelhausen
321,Henrik Klausen,Laura Gundersen
321,Henrik Klausen,Anna Haverland
321,Henrik Klausen,Fru Juel
321,Henrik Klausen,Lind
321,Henrik Klausen,Christian Abelsted
321,Henrik Klausen,Styver
321,Henrik Klausen,Andreas Isachsen
321,Henrik Klausen,Frøken Skjære
321,Henrik Klausen,Harald Nielsen
321,Henrik Klausen,x
321,Henrik Klausen,Sofie Parelius
321,Henrik Klausen,Bernick
321,Henrik Klausen,Laura Gundersen
321,Henrik Klausen,Harald Nielsen
321,Henrik Klausen,x
321,Henrik Klausen,Aagot Gjems
321,Henrik Klausen,Hilmar Tønnesen
321,Henrik Klausen,Arnoldus Reimers
321,Henrik Klausen,frøken Hessel
321,Henrik Klausen,Lucie Wolf
321,Henrik Klausen,Andreas Isachsen
321,Henrik Klausen,Rørlund
321,Henrik Klausen,Rummel
321,Henrik Klausen,Jens Selmer
321,Henrik Klausen,Johannes Brun
321,Henrik Klausen,Hjalmar Hammer
321,Henrik Klausen,Christian Abelsted
321,Henrik Klausen,Ole Johan Bucher
321,Henrik Klausen,Dina Dorf
321,Henrik Klausen,Fru Juel
321,Henrik Klausen,Krap
321,Henrik Klausen,Aunes
321,Henrik Klausen,Sofie Parelius
321,Henrik Klausen,fru Holt
321,Henrik Klausen,Vilhelm Lyng
321,Henrik Klausen,Amalie Døvle
321,Henrik Klausen,Emil Stang
321,Henrik Klausen,Nils Lund
322,Alfred Hage,Meïr Goldschmidt
322,Alfred Hage,Hejne
322,Alfred Hage,Søren Kirkegaard
322,Alfred Hage,Andreas Listov
322,Alfred Hage,x
322,Alfred Hage,Henrik Klausen
322,Alfred Hage,Orla Lehman
322,Alfred Hage,Bjørnstjerne Bjørnson
323,Orla Lehman,Meïr Goldschmidt
323,Orla Lehman,Hejne
323,Orla Lehman,Søren Kirkegaard
323,Orla Lehman,Andreas Listov
323,Orla Lehman,x
323,Orla Lehman,Henrik Klausen
323,Orla Lehman,Alfred Hage
323,Orla Lehman,Bjørnstjerne Bjørnson
323,Orla Lehman,Vilhelm Bergsøes
323,Orla Lehman,Henrik Klausen
323,Orla Lehman,Hother Hage
323,Orla Lehman,Clara Heese
323,Orla Lehman,Erik af Edholm
323,Orla Lehman,Etatsraad Krieger
324,Vilhelm Bergsøes,Henrik Klausen
324,Vilhelm Bergsøes,Orla Lehman
324,Vilhelm Bergsøes,Hother Hage
324,Vilhelm Bergsøes,Clara Heese
324,Vilhelm Bergsøes,x
324,Vilhelm Bergsøes,Johan Bravo
324,Vilhelm Bergsøes,Georg Brandes
324,Vilhelm Bergsøes,Peer Gynt
324,Vilhelm Bergsøes,Bjørnstjerne Bjørnson
324,Vilhelm Bergsøes,Clemens Petersen
324,Vilhelm Bergsøes,Johan Bravo
324,Vilhelm Bergsøes,Ludvig Schou
324,Vilhelm Bergsøes,Georg Brandes
324,Vilhelm Bergsøes,Jonas Collin
324,Vilhelm Bergsøes,Peter Hansen
324,Vilhelm Bergsøes,Edvard Brandes
324,Vilhelm Bergsøes,Marie Thoresen
324,Vilhelm Bergsøes,Johanne Krebs
324,Vilhelm Bergsøes,Jenny Blicher-Clausen
324,Vilhelm Bergsøes,Karl Larsen
325,Hother Hage,Vilhelm Bergsøes
325,Hother Hage,Henrik Klausen
325,Hother Hage,Orla Lehman
325,Hother Hage,Clara Heese
326,Clara Heese,Vilhelm Bergsøes
326,Clara Heese,Henrik Klausen
326,Clara Heese,Orla Lehman
326,Clara Heese,Hother Hage
327,x,Johan Bravo
327,x,Vilhelm Bergsøes
328,Martin Schneekloth,x
329,Cavaliere D. Danchertsen,Peer Gynt
329,Cavaliere D. Danchertsen,Peter Christen Asbjørnsen
329,Cavaliere D. Danchertsen,Clemens Petersen
329,Cavaliere D. Danchertsen,Vico calanzione
329,Cavaliere D. Danchertsen,Molbech
329,Cavaliere D. Danchertsen,Georg Brandes
330,Peer Gynt,Cavaliere D. Danchertsen
330,Peer Gynt,Peter Christen Asbjørnsen
330,Peer Gynt,Clemens Petersen
330,Peer Gynt,Vico calanzione
330,Peer Gynt,Molbech
330,Peer Gynt,Georg Brandes
330,Peer Gynt,Georg Brandes
330,Peer Gynt,Bjørnstjerne Bjørnson
330,Peer Gynt,Clemens Petersen
330,Peer Gynt,Vilhelm Bergsøes
330,Peer Gynt,Johan Bravo
330,Peer Gynt,Svig
330,Peer Gynt,Clemens Petersen
330,Peer Gynt,x
330,Peer Gynt,x
330,Peer Gynt,Bjørnstjerne Bjørnson
330,Peer Gynt,Carl Plougs
330,Peer Gynt,Clemens Petersen
330,Peer Gynt,x
330,Peer Gynt,Paul Botten-Hansen
330,Peer Gynt,Gustaf Fredrikson
330,Peer Gynt,x
330,Peer Gynt,x
330,Peer Gynt,William Shakespeare
330,Peer Gynt,Søren Kirkegaard
330,Peer Gynt,Søren Kirkegaard
330,Peer Gynt,Brand
330,Peer Gynt,Christoff
330,Peer Gynt,Keiser Julian
330,Peer Gynt,x
330,Peer Gynt,Carl Steen Andersen Bille
330,Peer Gynt,Frederik Høedt
330,Peer Gynt,August Larsen
330,Peer Gynt,Fredrik Gjertsen
330,Peer Gynt,Jakob Løkke
330,Peer Gynt,Edmund Gosse
330,Peer Gynt,Adolf
330,Peer Gynt,Lorenz Dietrichsons
330,Peer Gynt,Molbech
330,Peer Gynt,Georg Brandes
330,Peer Gynt,Samuel Fischer
330,Peer Gynt,Julius Elias
330,Peer Gynt,x
331,Vico calanzione,Cavaliere D. Danchertsen
331,Vico calanzione,Peer Gynt
331,Vico calanzione,Peter Christen Asbjørnsen
331,Vico calanzione,Clemens Petersen
331,Vico calanzione,Molbech
331,Vico calanzione,Georg Brandes
332,Georg Brandes,Cavaliere D. Danchertsen
332,Georg Brandes,Peer Gynt
332,Georg Brandes,Peter Christen Asbjørnsen
332,Georg Brandes,Clemens Petersen
332,Georg Brandes,Vico calanzione
332,Georg Brandes,Molbech
332,Georg Brandes,x
332,Georg Brandes,Henrik Scharling
332,Georg Brandes,Andreas Listov
332,Georg Brandes,Julian
332,Georg Brandes,Marie Colban
332,Georg Brandes,Jens Peter Jakobsen
332,Georg Brandes,August Larsen
332,Georg Brandes,Christian Richardt
332,Georg Brandes,Peer Gynt
332,Georg Brandes,Molbech
332,Georg Brandes,Ludvig Manderström
332,Georg Brandes,x
332,Georg Brandes,Holger Drachmann
332,Georg Brandes,x
332,Georg Brandes,Frederik Hegel
332,Georg Brandes,Ludvig Josephson
332,Georg Brandes,Sigurd Ibsen
333,x,Bjørnstjerne Bjørnson
333,x,Molbech
333,x,Cavaliere D. Danchertsen
334,Cavaliere D. Danchertsen,x
334,Cavaliere D. Danchertsen,Bjørnstjerne Bjørnson
334,Cavaliere D. Danchertsen,Molbech
335,Sara Ludvigsen,Dorothea Falsen
335,Sara Ludvigsen,Frederik Hegel
335,Sara Ludvigsen,x
335,Sara Ludvigsen,Thomas Kragh Thoresen
335,Sara Ludvigsen,Axel Thoresen
335,Sara Ludvigsen,Christian Tønsberg
335,Sara Ludvigsen,Susanna Ibsen
335,Sara Ludvigsen,Sigurd Ibsen
336,x,Sara Ludvigsen
336,x,Dorothea Falsen
336,x,Frederik Hegel
336,x,Thomas Kragh Thoresen
336,x,Axel Thoresen
336,x,Christian Tønsberg
336,x,Susanna Ibsen
336,x,Sigurd Ibsen
336,x,Georg Andreas Bull
336,x,Bjørnstjerne Bjørnson
336,x,Henrik Ibsen
337,Christian Tønsberg,Sara Ludvigsen
337,Christian Tønsberg,Dorothea Falsen
337,Christian Tønsberg,Frederik Hegel
337,Christian Tønsberg,x
337,Christian Tønsberg,Thomas Kragh Thoresen
337,Christian Tønsberg,Axel Thoresen
337,Christian Tønsberg,Susanna Ibsen
337,Christian Tønsberg,Sigurd Ibsen
338,Susanna Ibsen,Sara Ludvigsen
338,Susanna Ibsen,Dorothea Falsen
338,Susanna Ibsen,Frederik Hegel
338,Susanna Ibsen,x
338,Susanna Ibsen,Thomas Kragh Thoresen
338,Susanna Ibsen,Axel Thoresen
338,Susanna Ibsen,Christian Tønsberg
338,Susanna Ibsen,Sigurd Ibsen
338,Susanna Ibsen,Bjørnstjerne Bjørnson
338,Susanna Ibsen,Marie Thoresen
338,Susanna Ibsen,Thomas Kragh Thoresen
338,Susanna Ibsen,Friedrich von Schiller
338,Susanna Ibsen,Jakob Løkke
340,x,Giuseppe
340,x,Anatole Lorentzani
340,x,Georg Sibbern
341,Anatole Lorentzani,Giuseppe
341,Anatole Lorentzani,x
341,Anatole Lorentzani,Georg Sibbern
342,Georg Sibbern,Giuseppe
342,Georg Sibbern,x
342,Georg Sibbern,Anatole Lorentzani
343,Johan Bravo,Georg Brandes
343,Johan Bravo,Peer Gynt
343,Johan Bravo,Bjørnstjerne Bjørnson
343,Johan Bravo,Clemens Petersen
343,Johan Bravo,Vilhelm Bergsøes
344,Ludvig Schou,Vilhelm Bergsøes
344,Ludvig Schou,Georg Brandes
344,Ludvig Schou,Jonas Collin
345,Georg Brandes,Vilhelm Bergsøes
345,Georg Brandes,Ludvig Schou
345,Georg Brandes,Jonas Collin
345,Georg Brandes,Peter Hansen
345,Georg Brandes,Richard Kaufmann
345,Georg Brandes,Martin Hammerich
345,Georg Brandes,Jakob Løkke
345,Georg Brandes,Steen
345,Georg Brandes,Nicolai Grundtvig
345,Georg Brandes,Johan Wessel
345,Georg Brandes,Jonas Collin
345,Georg Brandes,Christian Molbech
345,Georg Brandes,Erik Bøgh
345,Georg Brandes,Vilhelm Bergsøes
345,Georg Brandes,Bernhard Dunker
345,Georg Brandes,Bjørnstjerne Bjørnson
345,Georg Brandes,Alfred Dove
345,Georg Brandes,Gustav Freitag
345,Georg Brandes,Camilla Collett
345,Georg Brandes,Adolf Strodtmann
345,Georg Brandes,Edmund Gosse
345,Georg Brandes,Christian Hammer
345,Georg Brandes,H. C. Andersen
345,Georg Brandes,Robert Watt
345,Georg Brandes,Carl Bøgh
345,Georg Brandes,Frederik Wolfhagen
345,Georg Brandes,Erik Bøgh
345,Georg Brandes,August Larsen
345,Georg Brandes,Bjørnstjerne Bjørnson
345,Georg Brandes,Jonas Lie
345,Georg Brandes,Andreas Isachsen
346,Jonas Collin,Vilhelm Bergsøes
346,Jonas Collin,Ludvig Schou
346,Jonas Collin,Georg Brandes
346,Jonas Collin,Jakob Løkke
346,Jonas Collin,Steen
346,Jonas Collin,Nicolai Grundtvig
346,Jonas Collin,Johan Wessel
346,Jonas Collin,Christian Molbech
346,Jonas Collin,Erik Bøgh
346,Jonas Collin,Vilhelm Bergsøes
346,Jonas Collin,Georg Brandes
347,Carl Steen Andersen Bille,Paul Botten-Hansen
347,Carl Steen Andersen Bille,Gustaf Fredrikson
347,Carl Steen Andersen Bille,x
347,Carl Steen Andersen Bille,x
347,Carl Steen Andersen Bille,William Shakespeare
347,Carl Steen Andersen Bille,Søren Kirkegaard
347,Carl Steen Andersen Bille,Søren Kirkegaard
347,Carl Steen Andersen Bille,Brand
347,Carl Steen Andersen Bille,Christoff
347,Carl Steen Andersen Bille,Peer Gynt
347,Carl Steen Andersen Bille,Keiser Julian
347,Carl Steen Andersen Bille,x
347,Carl Steen Andersen Bille,Frederik Høedt
347,Carl Steen Andersen Bille,Andreas Munch
347,Carl Steen Andersen Bille,Hans Jacob Jensen
